input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Costa+Brava/data=!4m7!3m6!1s0x80dc01c0bd0dbc47:0xd04368b4db708796!8m2!3d32.7998528!4d-117.2396213!16s%2Fg%2F1tfq4yy2!19sChIJR7wNvcAB3IARlodw27RoQ9A?authuser=0&hl=en&rclk=1,Costa Brava,Spanish restaurant,"1653 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""Closed""]}",{},https://costabravasd.com/,(858) 273-1218,"QQX6+W5 San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.799853,-117.239621,15006953509313611670,,Happening local mainstay for Spanish-style tapas & sangria with modern decor & a rustic patio.,,https://lh3.googleusercontent.com/p/AF1QipM8OFqbH1cKHmIS5NatxdMIKWbYuVwywga5r1PB=w408-h306-k-no,America/Los_Angeles,,0x80dc01c0bd0dbc47:0xd04368b4db708796,ChIJR7wNvcAB3IARlodw27RoQ9A,[],"[{""link"":""/url?q=https://costabravasd.com/\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwic__-gg9CSAxVFH7kGHbg9NNEQ2ZABCB0oFA\u0026usg=AOvVaw0uzGxEJpi4zdgKWuvW20Jo"",""source"":""costabravasd.com""},{""link"":""https://www.google.com/maps/reserve/v/dine/c/k0VZu_FtDkc?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""108994056945331708788"",""name"":""Costa Brava (Owner)"",""link"":""https://www.google.com/maps/contrib/108994056945331708788""}","{""borough"":""Pacific Beach"",""street"":""1653 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Sandwich+Emporium/data=!4m7!3m6!1s0x80dc001ed254c317:0x75579786c4237762!8m2!3d32.7958968!4d-117.1938113!16s%2Fg%2F1tk8nwyq!19sChIJF8NU0h4A3IARYncjxIaXV3U?authuser=0&hl=en&rclk=1,Sandwich Emporium,Sandwich shop,"3054 1/2 Clairemont Dr, San Diego, CA 92117","{""Tuesday"":[""8:30 AM–4 PM""]}",{},http://www.sandwichemporium.com/,(619) 275-1351,"QRW4+9F San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.795897,-117.193811,8455393430483466082,,"Brick-lined eatery with a wide selection of sandwiches, wraps & breakfast dishes.",,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFvaoIIxEnMBBmuNpHPaaPfKLiQ-xu8sKvh8RP3DLiOhaLUCH7HMxqIVPCS4WRkF5Oe9FTnNyNloWuO23cVELQh4ariOYsv4P9POxTODs4ncDatRQkOU2Kel4ExW2-3j3pwbM03xYPkf28dy9YGhnI7SvdRqs9q0EfoBaq2RSGUi6-SV0k8YOrdaKVqN1lUTEgKgvw=w426-h240-k-no,America/Los_Angeles,,0x80dc001ed254c317:0x75579786c4237762,ChIJF8NU0h4A3IARYncjxIaXV3U,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""114034187067187332493"",""name"":""Sandwich Emporium (Owner)"",""link"":""https://www.google.com/maps/contrib/114034187067187332493""}","{""borough"":""Bay Park"",""street"":""3054 1/2 Clairemont Dr"",""city"":""San Diego"",""postal_code"":""92117"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Steak+N+Fries/data=!4m7!3m6!1s0x80dc01ecba59233b:0xe9b875151a8dc092!8m2!3d32.7974211!4d-117.2509077!16s%2Fg%2F11f_2t5h47!19sChIJOyNZuuwB3IARksCNGhV1uOk?authuser=0&hl=en&rclk=1,Steak N Fries,American restaurant,"1039 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},http://steaknfries.com/,(858) 352-6600,"QPWX+XJ San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.797421,-117.250908,16841339540052230290,,,,https://lh3.googleusercontent.com/p/AF1QipOs7oKge3ju_nyas2Puqp_mcH0dVxaAZnzf-Mk=w408-h544-k-no,America/Los_Angeles,,0x80dc01ecba59233b:0xe9b875151a8dc092,ChIJOyNZuuwB3IARksCNGhV1uOk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""106878900094616717569"",""name"":""Steak N Fries (Owner)"",""link"":""https://www.google.com/maps/contrib/106878900094616717569""}","{""borough"":""Pacific Beach"",""street"":""1039 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Boudin+SF/data=!4m7!3m6!1s0x80dc0073dd7f0d71:0x55c686e39745663d!8m2!3d32.819262!4d-117.181479!16s%2Fg%2F11b67g7_n0!19sChIJcQ1_3XMA3IARPWZFl-OGxlU?authuser=0&hl=en&rclk=1,Boudin SF,Bakery,"Balboa Mesa, 5407 Balboa Ave, San Diego, CA 92111","{""Tuesday"":[""10 AM–9 PM""]}",{},https://boudinbakery.com/location/boudin-sf-balboa-mesa/,(858) 737-6571,"RR99+PC San Diego, California",0,4.200000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.819262,-117.181479,6180775850666190397,,"Famed for sourdough since 1849, this California bakery/cafe chain also offers light American bites.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZ6l2xzm-c-5CabnwbzM4TgQAftmk7jfnZroxC6lct82BpK71FqlNJKHQa1_fpdJWbn0ChYbMx_ZCvJMMspyHfeW1cvPX2xGcE9bIwQ6EACpqChIdUa4EzHSEV9GJ_dRxXixU4=w408-h306-k-no,America/Los_Angeles,,0x80dc0073dd7f0d71:0x55c686e39745663d,ChIJcQ1_3XMA3IARPWZFl-OGxlU,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""103712099578290898506"",""name"":""Boudin SF (Owner)"",""link"":""https://www.google.com/maps/contrib/103712099578290898506""}","{""borough"":""Clairemont"",""street"":""Balboa Mesa, 5407 Balboa Ave"",""city"":""San Diego"",""postal_code"":""92111"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/The+Pub/data=!4m7!3m6!1s0x80deaa9d7f68d8e7:0x877fb1ea6df50712!8m2!3d32.7876093!4d-117.2059335!16s%2Fg%2F1hhxt8ppf!19sChIJ59hof52q3oAREgf1beqxf4c?authuser=0&hl=en&rclk=1,The Pub,Irish restaurant,"2415 Morena Blvd, San Diego, CA 92110","{""Tuesday"":[""Closed""]}",{},http://www.thepubinbaypark.com/,(619) 276-2100,"QQQV+2J San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.787609,-117.205934,9763718137587762962,,"Family-owned neighborhood pub with a from-scratch kitchen & a full bar, that's family friendly.",,https://lh3.googleusercontent.com/p/AF1QipPBNBRbEd7ZVYDwwxnhi0qkj3ju49vnOm6n9LY0=w408-h278-k-no,America/Los_Angeles,,0x80deaa9d7f68d8e7:0x877fb1ea6df50712,ChIJ59hof52q3oAREgf1beqxf4c,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""104210941336362363594"",""name"":""The Pub (Owner)"",""link"":""https://www.google.com/maps/contrib/104210941336362363594""}","{""borough"":""Bay Park"",""street"":""2415 Morena Blvd"",""city"":""San Diego"",""postal_code"":""92110"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Mission+%2B+Garnet+Food+Hall/data=!4m7!3m6!1s0x80dc019c3b47ee4b:0xe825406aa07f11ca!8m2!3d32.7968719!4d-117.255346!16s%2Fg%2F11sdyyc2sh!19sChIJS-5HO5wB3IARyhF_oGpAJeg?authuser=0&hl=en&rclk=1,Mission + Garnet Food Hall,Restaurant,"4505 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""7 AM–12 PM""]}",{},https://www.missiongarnet.com/,(619) 354-2060,"QPWV+PV San Diego, California",0,3.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.796872,-117.255346,16727847217640968650,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNblfJLrIIYaq-H5CK3KHWUDow9ROlPFa7W5c24Sw3PLJ7V3ZoM6iwDPe0Pn3HZMSbKtTYfDpyk9B14t8lovadkd1Xy3LBirn_cESQGHdD6DDwYHoEPYR-hsMgaQ2k5sPB_Gwj=w408-h408-k-no,America/Los_Angeles,,0x80dc019c3b47ee4b:0xe825406aa07f11ca,ChIJS-5HO5wB3IARyhF_oGpAJeg,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""110032991111389778983"",""name"":""Mission + Garnet Food Hall (Owner)"",""link"":""https://www.google.com/maps/contrib/110032991111389778983""}","{""borough"":""Pacific Beach"",""street"":""4505 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Guava+Beach+Bar+%26+Grill/data=!4m7!3m6!1s0x80dc01e462fc4c7d:0x3672c11bc531e468!8m2!3d32.782904!4d-117.2526836!16s%2Fg%2F1tz71pp9!19sChIJfUz8YuQB3IARaOQxxRvBcjY?authuser=0&hl=en&rclk=1,Guava Beach Bar & Grill,Bar,"3714 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11:30 AM–11 PM""]}",{},https://guava-beach.com/,(858) 488-6688,"QPMW+5W San Diego, California",0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.782904,-117.252684,3923410550409782376,,"Dim, tiki-themed brewpub with pool, sports & a fireplace, plus giant servings of burgers & pub grub.",,https://lh3.googleusercontent.com/p/AF1QipNajzuxvONDIcY9f1XBU3UfOzTsCflp5AbTpuMm=w408-h272-k-no,America/Los_Angeles,,0x80dc01e462fc4c7d:0x3672c11bc531e468,ChIJfUz8YuQB3IARaOQxxRvBcjY,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""116121384169532021271"",""name"":""Guava Beach Bar \u0026 Grill (Owner)"",""link"":""https://www.google.com/maps/contrib/116121384169532021271""}","{""borough"":""Mission Beach"",""street"":""3714 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Assistive hearing loop"",""enabled"":false}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Biggie%27s+Burgers/data=!4m7!3m6!1s0x80dc0192a07b2533:0x590d03302a6d3daf!8m2!3d32.7981519!4d-117.2557963!16s%2Fg%2F11ggvxf1kw!19sChIJMyV7oJIB3IARrz1tKjADDVk?authuser=0&hl=en&rclk=1,Biggie's Burgers,Hamburger restaurant,"4631 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},https://www.biggiesburgers.com/pacific-beach-san-diego-ca,(858) 263-4433,"QPXV+7M San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798152,-117.255796,6416788549477940655,,,,https://lh3.googleusercontent.com/p/AF1QipOg5qkekDNORuc-BGZ8-rOhaFxbP0j3CIumAFBk=w408-h612-k-no,America/Los_Angeles,,0x80dc0192a07b2533:0x590d03302a6d3daf,ChIJMyV7oJIB3IARrz1tKjADDVk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115151897418013847574"",""name"":""Biggie's Burgers (Owner)"",""link"":""https://www.google.com/maps/contrib/115151897418013847574""}","{""borough"":""Pacific Beach"",""street"":""4631 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Pho+Minh/data=!4m7!3m6!1s0x80dc01c08ad17f7d:0xf51fc47b6343f62e!8m2!3d32.7992159!4d-117.2409645!16s%2Fg%2F11c6pphtv9!19sChIJfX_RisAB3IARLvZDY3vEH_U?authuser=0&hl=en&rclk=1,Pho Minh,Pho restaurant,"4468 Ingraham St, San Diego, CA 92109","{""Tuesday"":[""Closed""]}",{},,(858) 270-4859,"QQX5+MJ San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.799216,-117.240964,17663052297795794478,,Unfussy counter-serve operation offering classic Vietnamese dishes including pho & summer rolls.,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjfDLRQPWkBxW8p5uh3rA7p46L_WxwuADgebpwDEcuDwZlNMjCYuCkm8LEm7NFvkCJJLwTc5p9b0LGYR0CPsG_21HLQbMzx5xdlB-ILlsSF_z7wT5e5UlFYiJpvsegPNpEKMhTaQ=w408-h306-k-no,America/Los_Angeles,,0x80dc01c08ad17f7d:0xf51fc47b6343f62e,ChIJfX_RisAB3IARLvZDY3vEH_U,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""116777398033361733833"",""name"":""Pho Minh (Owner)"",""link"":""https://www.google.com/maps/contrib/116777398033361733833""}","{""borough"":""Pacific Beach"",""street"":""4468 Ingraham St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/La+Palapa+Authentic+Mexican+Food/data=!4m7!3m6!1s0x80dc01438019e369:0x2d88d405ae1239ed!8m2!3d32.8232832!4d-117.2142122!16s%2Fg%2F11j42vfbdc!19sChIJaeMZgEMB3IAR7TkSrgXUiC0?authuser=0&hl=en&rclk=1,La Palapa Authentic Mexican Food,Mexican restaurant,"4386 Moraga Ave, San Diego, CA 92117","{""Tuesday"":[""9 AM–9 PM""]}",{},,(858) 490-1190,"RQFP+88 San Diego, California",0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.823283,-117.214212,3281105449399761389,,,,https://lh3.googleusercontent.com/p/AF1QipPrI3ImZZuH-J-Oygot7JqsXmI5049B7lwg0OGk=w408-h544-k-no,America/Los_Angeles,,0x80dc01438019e369:0x2d88d405ae1239ed,ChIJaeMZgEMB3IAR7TkSrgXUiC0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115725503398800088343"",""name"":""La Palapa Authentic Mexican Food (Owner)"",""link"":""https://www.google.com/maps/contrib/115725503398800088343""}","{""borough"":""Bay Ho"",""street"":""4386 Moraga Ave"",""city"":""San Diego"",""postal_code"":""92117"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/In-N-Out+Burger/data=!4m7!3m6!1s0x80dc004b1cee3a5b:0x3f81f6ffca53787f!8m2!3d32.8089894!4d-117.2188774!16s%2Fg%2F1tdylhrv!19sChIJWzruHEsA3IARf3hTyv_2gT8?authuser=0&hl=en&rclk=1,In-N-Out Burger,Hamburger restaurant,"2910 Damon Ave, San Diego, CA 92109","{""Tuesday"":[""10:30 AM–1 AM""]}",{},https://locations.in-n-out.com/69,(800) 786-1000,"RQ5J+HC San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.808989,-117.218877,4576210274856695935,,"Classic burger chain serving customizable burgers, hand-cut fries & shakes.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNDCr90X0ncuV5mWG545sTI5De6U5Sg2swd49zGswE6F1enlaDA12En-Au9eg2DB0aq1Azt2ByldZK6uRFoTdrEy8yfHgMUHIwnDfmz6x_3wk6Z42OP89keOJtAFJBbHZGaWM=w408-h544-k-no,America/Los_Angeles,,0x80dc004b1cee3a5b:0x3f81f6ffca53787f,ChIJWzruHEsA3IARf3hTyv_2gT8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""104493951795507389994"",""name"":""In-N-Out Burger (Owner)"",""link"":""https://www.google.com/maps/contrib/104493951795507389994""}","{""borough"":""Pacific Beach"",""street"":""2910 Damon Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/El+Cevichero+PB/data=!4m7!3m6!1s0x80d955ddc6aa5429:0x20c6f5753c404f2e!8m2!3d32.7989051!4d-117.2343349!16s%2Fg%2F11j9hp_mw_!19sChIJKVSqxt1V2YARLk9APHX1xiA?authuser=0&hl=en&rclk=1,El Cevichero PB,Taco restaurant,"1905 Grand Ave, San Diego, CA 92109","{""Tuesday"":[""9 AM–7 PM""]}",{},,(619) 622-4404,"QQX8+H7 San Diego, California",0,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798905,-117.234335,2361844938473230126,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj2BD1vSuiLvB5RO8MdGuVdtM1VN2diY_vpr3XBYRWHD7ns0htAsC7Wixwgo9qcVgFVi6k00QrBo9_LlIRG9Ktc8yp-Rr3liZagYSNW5Hjtfq44N_L07q_d212-fq-avqlia88-Z-RZcm9=w408-h306-k-no,America/Los_Angeles,,0x80d955ddc6aa5429:0x20c6f5753c404f2e,ChIJKVSqxt1V2YARLk9APHX1xiA,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""107347334978969949917"",""name"":""El Cevichero PB (Owner)"",""link"":""https://www.google.com/maps/contrib/107347334978969949917""}","{""borough"":""Pacific Beach"",""street"":""1905 Grand Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Cali+Banh+Mi/data=!4m7!3m6!1s0x80dc01fa24464073:0x6d06865abd564b37!8m2!3d32.8066135!4d-117.2182924!16s%2Fg%2F11f8b4xcp_!19sChIJc0BGJPoB3IARN0tWvVqGBm0?authuser=0&hl=en&rclk=1,Cali Banh Mi,Vietnamese restaurant,"2830 Garnet Ave #A, San Diego, CA 92109","{""Tuesday"":[""10 AM–8:30 PM""]}",{},http://www.calibanhmi.com/,(858) 352-6642,"RQ4J+JM San Diego, California",0,4.300000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.806613,-117.218292,7856114324276136759,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergHjZBQsRn_nT0VLPRkdfGJgJPpt04nwaBAhzvcy0vaw2C-BoNgxsN-CTQKNrS_dc_QplUINgdBxUbFWkdFr-VR9pu3P14VwZma-08f_ijtJT5nuS5QQt1trO_3d5zRqahIPA4BnM_aB-P=w408-h306-k-no,America/Los_Angeles,,0x80dc01fa24464073:0x6d06865abd564b37,ChIJc0BGJPoB3IARN0tWvVqGBm0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""112630985802314300889"",""name"":""Cali Banh Mi (Owner)"",""link"":""https://www.google.com/maps/contrib/112630985802314300889""}","{""borough"":""Pacific Beach"",""street"":""2830 Garnet Ave #A"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Santana%27s+Mexican+Food/data=!4m7!3m6!1s0x80dc01c9ebec44f9:0xf902a06062fe2162!8m2!3d32.802565!4d-117.2276306!16s%2Fg%2F113k1pf7s!19sChIJ-UTs68kB3IARYiH-YmCgAvk?authuser=0&hl=en&rclk=1,Santana's Mexican Food,Mexican restaurant,"2303 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""6:30 AM–11 PM""]}",{},,(858) 483-1227,"RQ3C+2W San Diego, California",0,4.100000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.802565,-117.227631,17943080201235603810,,Counter-serve regional chain known for its California burrito & other Mexican favorites.,,https://lh3.googleusercontent.com/p/AF1QipMoV5IldgLW-xmOsR49DiQcHe9H8TEu4eo00tKU=w408-h544-k-no,America/Los_Angeles,,0x80dc01c9ebec44f9:0xf902a06062fe2162,ChIJ-UTs68kB3IARYiH-YmCgAvk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""106105795497861933195"",""name"":""Santana's Mexican Food (Owner)"",""link"":""https://www.google.com/maps/contrib/106105795497861933195""}","{""borough"":""Pacific Beach"",""street"":""2303 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Earlybird+Breakfast+Burritos+-+Pacific+Beach/data=!4m7!3m6!1s0x80dc013023293637:0xe1751a4613099cf7!8m2!3d32.796872!4d-117.2553461!16s%2Fg%2F11kb8tcl8r!19sChIJNzYpIzAB3IAR95wJE0YadeE?authuser=0&hl=en&rclk=1,Earlybird Breakfast Burritos - Pacific Beach,Breakfast restaurant,"4505 Mission Blvd Suite D, San Diego, CA 92109","{""Tuesday"":[""7 AM–12 PM""]}",{},http://www.earlybirdbreakfastburritos.com/,(619) 354-2060,"QPWV+PV San Diego, California",0,4.200000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.796872,-117.255346,16245920119078362359,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqx0Eo1WUrycvFX26ulk3PG19rUcNG4_kldJIEPeI8vZSkkFTkhMpkFoSYGfoJKBO8HU3zVyMT325obMZuBMpOD_t03znfDBDza8d2rqSh49Re0CdHXgTyV04DHB7NjRgf4q6mW6QwO5mcG=w408-h541-k-no,America/Los_Angeles,,0x80dc013023293637:0xe1751a4613099cf7,ChIJNzYpIzAB3IAR95wJE0YadeE,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Earlybird Breakfast Burritos - Pacific Beach (Owner)"",""link"":""""}","{""borough"":""Pacific Beach"",""street"":""4505 Mission Blvd Suite D"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Harry%27s+taco+club/data=!4m7!3m6!1s0x80dc015603ca49f7:0x4158575d1cbe03e0!8m2!3d32.7986033!4d-117.2524214!16s%2Fg%2F11jvf428zs!19sChIJ90nKA1YB3IAR4AO-HF1XWEE?authuser=0&hl=en&rclk=1,Harry's taco club,Mexican restaurant,"4612 Cass St, San Diego, CA 92109","{""Tuesday"":[""11 AM–9 PM""]}",{},https://www.harrystacoclub.com/,(858) 270-1320,"QPXX+C2 San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798603,-117.252421,4708609467841643488,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop5isnofQ-2iE1QFkJPcksjywh4XJdnY2PqcUUIEU2b-OdPEcPJ6gGpFiS1p0Nh4ONMNO5zolAqi1IJpFrB2nz-PuhZzeK-dAhoT1eqRl0q89jAxvo9RSnwOvQGaqZ84ITASUE=w408-h544-k-no,America/Los_Angeles,,0x80dc015603ca49f7:0x4158575d1cbe03e0,ChIJ90nKA1YB3IAR4AO-HF1XWEE,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""103301934526159456484"",""name"":""Harry's taco club (Owner)"",""link"":""https://www.google.com/maps/contrib/103301934526159456484""}","{""borough"":""Pacific Beach"",""street"":""4612 Cass St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
